,artist_name,track_name,track_id,popularity,year,genre,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
56542,Twenty One Pilots,Migraine - Live from SXSW,1TsxL6nhuECZssktA8qcoI,31,2013,rock,95537,0.124,0.721,321722,0.406,0.000415,0,0.155,-12.175,1,0.19,86.944,4,0.297
43584,Shane & Shane,You Loved My Heart to Death,3ultAMxuMWHAF6a5oOyWpo,27,2013,alternative,73782,0.522,0.564,271680,0.372,0,2,0.0721,-7.135,1,0.0388,113.579,4,0.204
30147,Josh Turner,I Was There,7AG9QIqNVkL3nnffUtAUrJ,27,2012,country,50516,0.179,0.457,233893,0.48,0.000479,11,0.113,-6.762,1,0.0315,132.602,4,0.326
100294,Sleigh Bells,I Know Not To Count On You,06P2iKs10Qfb7RK1stVpCR,27,2016,punk,162688,0.18,0.427,139453,0.721,0.0167,0,0.0961,-8.5,1,0.0375,134.921,4,0.0787
137579,Koe Wetzel,7th Period,41ZUswxb0FrPQUjCNmOJLA,34,2019,country,218369,0.0697,0.577,57797,0.387,0,8,0.0473,-18.655,1,0.391,130.571,5,0.336
114236,Blind Guardian,Imaginations from the Other Side - Remastered 2007,34GVAq0h7PK2mLvdlkpWws,32,2017,metal,183018,0.00249,0.483,437507,0.979,0.651,5,0.259,-4.278,0,0.115,134.032,4,0.174
105814,Demi Lovato,Tell Me You Love Me,1MKZaAEx8RrzoQjHhVuvgs,70,2017,dance,171254,0.0273,0.538,236987,0.6,0,6,0.147,-5.463,1,0.0489,81.888,4,0.26
123076,MAX,Still New York - INZO Remix,5eR3kNDlzXTMtrzWQiqjtB,39,2018,dance,196620,0.0262,0.565,254559,0.801,0,1,0.739,-2.86,0,0.187,101.783,4,0.531
120238,HARDY,REDNECKER,0YVdTI4w1BEqSjGNXcRjX1,65,2018,country,193280,0.0506,0.538,201832,0.751,9.52E-05,7,0.1,-5.472,1,0.0343,143.964,4,0.51
32037,Trey Songz,Bad Decisions,4F51Q8G3LsjnQGBDhpW1Ij,32,2012,dance,52900,0.172,0.39,273907,0.537,0,1,0.0943,-6.891,1,0.0718,91.627,4,0.251
74568,Jason Michael Carroll,God Only Knows,2ZH7Rd6yoRumVebWW96S3y,21,2015,country,123440,0.011,0.504,232347,0.767,4.14E-06,4,0.0874,-5.153,0,0.0387,129.959,4,0.304
137746,Josh Gallagher,Boots Like Mine,0RdeBuehFZDqizsfbFQxUi,35,2019,country,218559,0.272,0.402,206465,0.61,0,5,0.104,-6.662,1,0.0321,137.052,4,0.216
11751,Guaco,Quiero decirte,4z1WvW9LicykiYbpJ24r5n,45,2010,pop,17631,0.225,0.734,215667,0.854,0,2,0.136,-5.34,1,0.054,99.961,4,0.878
90420,Jason Derulo,Kiss the Sky,1FGXVdJ5SKjf8iGuzv6e0m,50,2016,dance,147946,0.0832,0.738,222387,0.837,0,11,0.12,-3.225,1,0.0519,110.008,4,0.808
82186,Demon Hunter,Not I,1MhxfZZrLoJqEUIWuWKAN3,23,2015,metal,134347,0.0013,0.399,254053,0.981,0,0,0.315,-3.939,1,0.16,168.065,4,0.194
2509,The Guess Who,Clap for the Wolfman,1od6mE18KChjjcZv5DZ0KS,35,2010,country,2715,0.407,0.614,258267,0.737,4.03E-05,4,0.75,-10.212,1,0.0502,90.584,4,0.864
127744,"Earth, Wind & Fire","Boogie Wonderland (with The Emotions) - 12"" Version",6Zlfef97wSpjcitqPXZWcj,42,2018,jazz,203441,0.0414,0.766,495773,0.857,0.366,2,0.0288,-8.647,0,0.03,131.982,4,0.967
19339,Ben Howard,Further Away - Spotify - Rockfeedback Session,15YnvyQDcI39JE8GodKCQ9,39,2011,folk,30392,0.735,0.494,271093,0.354,0.0735,0,0.105,-14.971,1,0.0346,153.137,4,0.242
142459,Alter Bridge,Open Your Eyes,6L3Ia8mlnKpKKAstU4MsvG,19,2019,grunge,224643,0.000244,0.356,298600,0.904,1.75E-06,2,0.359,-3.953,1,0.0624,162.397,4,0.38
125906,Kyuss,Freedom Run,0DkcuENT8eFtc8kNRMiaA8,24,2018,grunge,200308,0.078,0.248,457173,0.554,0.779,5,0.141,-16.9,0,0.0353,169.93,4,0.514
156105,Molly SarlÃ©,Gypsy,6p6wm2kHuoinhW3x4vWQIV,5,2020,folk,246273,0.903,0.274,236000,0.0591,0.00533,5,0.111,-13.431,1,0.0414,83.327,3,0.155
60447,5 Seconds of Summer,18,3CHwhGXeK1kCzxfbmoRK1d,47,2014,dance,100248,0.000325,0.458,189009,0.958,0.000377,2,0.355,-4.012,1,0.198,160.121,4,0.352
129408,Falling In Reverse,Losing My Mind,1qPlNM2FaEWCMSxpVR5XeH,60,2018,metal,205257,0.00916,0.544,257108,0.894,0,2,0.365,-5.193,0,0.0515,148,4,0.41
111454,Coffee House Classics,Coffee morning dreams,2KRKiEpP4grVjFpIl1mYlq,46,2017,jazz,179364,0.422,0.848,68571,0.449,0.821,5,0.0873,-12.246,0,0.049,139.992,4,0.577
70646,Marty Grimes,Bang Bang (feat. G-Eazy),6C3KH7bkIb9B3oy6yjfx8c,30,2014,rap,117311,0.000677,0.943,287600,0.499,1.67E-06,1,0.0738,-4.14,0,0.178,134.968,4,0.0837
85660,Paul Wall,Crumble the Satellite (feat. Devin The Dude & Curren$y),006PJvsr6CyV3JdBf7wiNF,34,2015,rap,140841,0.162,0.861,305320,0.417,2.79E-05,0,0.102,-8.083,0,0.0437,119.968,4,0.235
13827,Jamie's Elsewhere,They Said a Storm Was Coming,6ZGS1YFAI3qjs59mpgwDcm,34,2010,rock,23772,6.53E-05,0.329,193333,0.978,0,6,0.396,-2.855,0,0.135,182.884,4,0.384
122792,Cher,Gimme! Gimme! Gimme! (A Man After Midnight),78IHA9UJHnvQdCwbp3P5Vu,49,2018,dance,196256,0.0147,0.616,251293,0.695,0,9,0.492,-5.733,0,0.0423,119.01,4,0.382
126197,Stone Temple Pilots,Sex Type Thing,65kCDD5NthQ3a5nYi3Ybm9,4,2018,grunge,200813,1.52E-06,0.397,218293,0.969,0.517,9,0.0513,-3.892,1,0.0463,134.288,4,0.702
37262,Beegie Adair,All My Lovin',5ZVAKXcSefxIWEZ81wwSUG,20,2012,jazz,61117,0.992,0.552,222227,0.128,0.89,4,0.115,-18.069,0,0.0339,111.433,4,0.224
82032,Celldweller,Heart On,5wve6rBCujXbK9VUkDryAU,32,2015,metal,134080,0.000174,0.587,397038,0.912,0.00383,7,0.107,-3.064,1,0.191,130.022,4,0.492
53435,AFI,Rewind,06fPxg3oOPbOUaZVVhghfd,24,2013,metal,87692,0.00185,0.47,252373,0.942,1.30E-05,6,0.33,-2.982,0,0.0644,149.049,4,0.275
40874,Kurupt,Who Ride Wit Us,3Q9QGamJUf6y6DU0MJ8jBd,48,2012,rap,68212,0.141,0.829,261173,0.821,0,9,0.585,-6.184,1,0.367,104.966,4,0.602
151086,Hollywood Undead,Upside Down,2QX9oNlhOZo9ZcqUrCxDWf,56,2020,alternative,239243,3.25E-05,0.491,184396,0.922,0,1,0.16,-3.812,0,0.055,94.994,4,0.381
159221,Harlem Jazz Guitar Quartet,Background Music for Alternative Club Lounges,2ZGRT2VaDuu7Y2J4K6EaMC,3,2020,jazz,251452,0.705,0.817,151115,0.213,0.871,0,0.0933,-26.078,1,0.066,107.983,4,0.667
102335,Majid Jordan,Gave Your Love Away,3V35bKSSm4usoSPjdaRGMx,57,2017,alternative,167373,0.025,0.826,285160,0.47,0.00337,5,0.1,-5.487,0,0.0343,100.989,4,0.541
140085,Nick Wilson,Say It Now,0UkwLJL3rIop8vwAwGHjDd,48,2019,folk,221400,0.437,0.629,203490,0.434,0,2,0.0977,-10.854,1,0.0558,131.975,4,0.268
58625,Moonshine Bandits,Throwdown (feat. the Lacs),7zwpYMs3o3XHF62bL9rJDl,47,2014,country,98103,0.0459,0.615,245227,0.793,0,2,0.0641,-5.448,1,0.108,85.034,4,0.729
149826,Xavier Wulf,Kid Cudi (Remix),5XdMhCdREbGcpG5TmRVrUd,62,2019,rap,236102,0.0889,0.79,96052,0.777,0.00112,2,0.141,-8.752,1,0.339,160.013,4,0.421
60158,Bob Dylan,Things We Said Today,7JGfNWelhCfiykNk5QGleG,28,2014,country,99876,0.138,0.589,181760,0.789,0,1,0.203,-7.881,1,0.0274,139.656,4,0.789
9830,Jimmy Ponder,A Tribute To A Rose,3wYn4YENpIrbDQDEaGhedF,13,2010,jazz,13576,0.977,0.378,135093,0.0353,0.893,2,0.102,-25.159,1,0.0516,140.881,4,0.219
152000,El Gran Silencio,Libera Tu CorazÃ³n - AcÃºstica,4uOiFsil0IRwgG6ubNsLmy,0,2020,alternative,240409,0.107,0.76,176664,0.66,5.99E-05,7,0.206,-8.027,1,0.0378,96.004,4,0.391
83489,Nipsey Hussle,A Hunnit a Show (feat. Rick Ross),4v2sFoK5YgSrByz50iVDS3,50,2015,pop,136639,0.0629,0.681,162957,0.571,5.88E-05,11,0.207,-9.338,0,0.102,113.968,4,0.306
79509,Mako,I Wonâ€™t Let You Walk Away - Radio Edit,4l2pNh6hcAlHVeZazS6Zy9,44,2015,indie,130402,0.00234,0.469,166460,0.79,0.0544,3,0.144,-4.387,1,0.039,127.969,4,0.495
105830,Taylor Swift,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,69,2017,dance,171271,0.0527,0.613,208187,0.764,0,2,0.197,-6.509,1,0.136,160.015,4,0.417
153163,Josh Grider,Here's to Friends,77eMTvVxRoeOuYPTNIARBC,28,2020,country,241854,0.0928,0.549,203042,0.677,0,9,0.121,-5.197,1,0.0282,137.865,3,0.311
141957,Otherwise,Picking At Bones,2gPArgUdQgwclEiDMs100k,28,2019,grunge,223850,0.000264,0.526,210093,0.852,1.94E-05,0,0.133,-5.45,1,0.0478,140.086,4,0.331
77699,CocoRosie,Forget Me Not,5zvvPkln0AzHVmSnMmt8j4,34,2015,folk,127395,0.611,0.756,329481,0.353,6.66E-06,2,0.14,-13.533,0,0.198,89.998,4,0.33
119647,Basement,Disconnect,3SoSPKPaJGPRur4yYEFE33,41,2018,alternative,192619,0.000934,0.385,209213,0.979,0,3,0.282,-3.436,1,0.109,154.977,4,0.25
86413,Blood Orange,Best to You,1p2TWJxUlHE5JR0sE6E1d7,58,2016,alternative,143436,0.181,0.658,225748,0.785,0.00223,0,0.724,-8.513,1,0.036,125.015,4,0.345
15116,Self Deception,Fuckin' Perfect,5TxZnNoqNWbC9VecXPROoG,37,2011,alternative,25306,0.00599,0.44,232338,0.838,0,2,0.166,-5.066,1,0.0392,182.015,4,0.552
100614,Dark Thoughts,Ain't No Love,7bpAGCQV1YWp2FnLaV2npO,18,2016,punk,163075,0.00109,0.445,103467,0.928,0.00183,0,0.317,-7.62,1,0.0536,108.271,4,0.485
15371,Hayes Carll,Hard Out Here,4Af0weq2e1oW4Zqpq0sgw5,29,2011,alternative,25600,0.0967,0.569,212120,0.727,0,2,0.225,-5.125,1,0.0279,108.107,4,0.805
66434,Chantal Chamberland,J'ai Deux Amours,2bfY3yJdv6q5hpyMEYGcj2,16,2014,jazz,109096,0.604,0.735,163347,0.309,0.000386,2,0.329,-10.437,1,0.035,100.381,4,0.407
92144,Big Little Lions,Fills Me Up,7fRHPaxsCfu31fznWUwpw3,38,2016,folk,150109,0.00184,0.721,175690,0.748,0.00493,1,0.111,-6.638,1,0.0329,119.991,4,0.384
9529,Groove Armada,Warsaw,2vuHhW7zoP2OmRbosFH5RT,12,2010,jazz,13267,2.64E-05,0.424,243560,0.559,3.95E-05,2,0.0731,-4.224,1,0.0336,122.214,4,0.0991
49743,Mitch Allan,Next to You (feat. John Allen),5cAJNDXoU9bVruGdi8OYyv,0,2013,grunge,81803,0.000247,0.525,160079,0.866,1.13E-05,9,0.0591,-6.617,1,0.053,173.646,4,0.9
131920,Hot Mulligan,Good Olâ€™ Mr. Rags,48bwDNncNumEetD8L9Ta2g,33,2018,punk,209860,0.000387,0.525,189421,0.93,0,2,0.218,-4.472,1,0.0493,146.907,4,0.45
65400,Zaz,Sous le ciel de Paris,3qwXZ466Clfu47ptUoCegL,50,2014,jazz,107958,0.395,0.305,197577,0.636,0,11,0.0999,-6.711,0,0.0446,79.788,4,0.358
155361,Louise,Hammer,24FDOz8nmyFEFOD6R3lZd6,29,2020,dance,245128,0.242,0.598,223960,0.725,0,8,0.305,-6.474,0,0.169,101.086,4,0.454
140262,Better Oblivion Community Center,Little Trouble,4Z1n03nKoqctYdvphQFuhf,46,2019,folk,221614,0.0124,0.567,174480,0.764,1.95E-05,5,0.408,-5.424,1,0.0435,141.953,4,0.581
2496,Rascal Flatts,"Mary, Did You Know?",4YHEh06zETG3EZI20PzdTL,24,2010,country,2698,0.736,0.652,198267,0.374,0,3,0.246,-7.913,0,0.0274,107.06,4,0.284
68783,K-Young,Don't Ever Leave Me,3WrOJl4SkBlfWwFRXPhhBU,44,2014,pop,113484,0.178,0.637,192626,0.397,0,10,0.091,-10.369,0,0.0758,119.878,4,0.303
153326,Terry Allen,Harmony Two (feat. Shannon McNally),6lhGpJeFW0JSJ5TwBuRf9D,24,2020,country,242070,0.936,0.622,345181,0.19,0.000188,7,0.273,-10.828,1,0.0356,73.664,4,0.189
98244,Dreamshade,Up All Night,33P3bkjrPfphjLxFsrsBys,20,2016,metal,158948,6.18E-05,0.619,175938,0.953,0.000577,2,0.124,-4.112,1,0.0734,115.025,4,0.261
82321,For Today,"No Truth, No Sacrifice",7uMdKLiJsXd1FGi3p7y1FO,28,2015,metal,134554,4.53E-05,0.494,247253,0.919,0,10,0.498,-5.005,1,0.076,109.933,4,0.259
162678,David Rovics,If There's a Tomorrow,7EkqbeUwTPA0qdjmTiOP27,11,2020,punk,257303,0.668,0.545,218304,0.151,1.61E-05,9,0.107,-20.124,1,0.0721,127.039,4,0.32
86774,Vicente Garcia,Bachata En Kingston,3EjW1KrOJZr39xiBiI7tMg,53,2016,alternative,143808,0.107,0.874,239427,0.604,6.83E-05,6,0.0918,-5.426,0,0.0343,132.991,4,0.836
5967,Nick Drake,Things Behind The Sun,50DAfdKYFbmCeURzpPkZN2,16,2010,folk,7316,0.878,0.676,234347,0.144,0.153,1,0.113,-18.656,1,0.0471,102.849,4,0.261
50104,Jack Stauber,Curl,1vxbjv1bhtNc9mErcKDf63,41,2013,indie,82514,0.377,0.483,197091,0.729,0.000254,10,0.0898,-7.349,1,0.0492,185.973,4,0.545
41866,Green Day,Troublemaker,0aCtudavUSkvtS1MottwVU,39,2012,rock,71657,0.00596,0.692,165253,0.928,6.93E-06,11,0.0896,-3.551,0,0.0502,140.991,4,0.953
34051,Black Moth Super Rainbow,Blurring My Day,679tXSFmFxSzUbiAsk8irt,20,2012,folk,55625,0.271,0.527,239295,0.702,0.0779,5,0.0993,-5.791,1,0.0399,126.985,4,0.189
95747,Animals As Leaders,The Glass Bridge,07wg107EmLjYJxvKUPSSpV,34,2016,jazz,155553,0.000342,0.256,303533,0.914,0.822,4,0.124,-6.396,0,0.0602,89.616,3,0.289
53284,Def Leppard,Let It Go,4VwEALZ6kTlpsJj0GwG8Ra,23,2013,metal,87435,4.87E-05,0.487,368160,0.946,0.000129,8,0.988,-5.492,0,0.0559,132.992,4,0.4
116138,Heart Attack Man,Surrounded by Morons,4TX9LqlHnb70EP0sSvFpjh,25,2017,punk,186395,0.000576,0.345,165917,0.883,0.000496,10,0.152,-4.805,1,0.0575,113.922,4,0.187
91343,Miguel,Sure Thing - Live From Spotify House SXSW '16,6AaSIYDh2KaUU4XNsJmV0J,30,2016,dance,149166,0.0383,0.557,310574,0.738,0,2,0.843,-6.858,1,0.117,86.318,4,0.267
46308,Bingo Players,Rattle (Sexy Lady),0A5tFn1zYIj8dhqBP1iZLr,28,2013,dance,77162,0.196,0.75,178227,0.966,0,0,0.66,-4.492,1,0.0717,127.997,4,0.747
141512,Saint Raymond,One More Night,4Smlm1jKqf878U04nVZ8ZR,39,2019,folk,223086,0.594,0.398,233717,0.466,0,7,0.0991,-8.919,1,0.0744,175.946,4,0.507
83140,Tyga,Ice Cream Man,6ZA3Q8Dj5BrnmOsT300DCh,62,2015,pop,135866,0.167,0.902,186672,0.67,0,10,0.107,-4.074,1,0.19,144.07,4,0.39
25140,Tech N9ne,Am I A Psycho,1JTZqN0snbMSNtp59zveTs,60,2011,pop,40057,0.0108,0.703,244307,0.776,0,9,0.74,-3.409,1,0.304,82.466,4,0.541
76542,Brandi Carlile,The Things I Regret,2zbVdL6Htw7heJDjbBBEcs,43,2015,folk,125908,0.139,0.687,206269,0.798,2.10E-05,3,0.0898,-5.548,1,0.0637,118.686,4,0.68
149396,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,80,2019,rap,235237,0.000248,0.529,104591,0.9,1.21E-05,1,0.0426,-3.503,1,0.418,180.291,4,0.434
80695,Bremer/McCoy,Midnat,3IuCUFbRlEXQv9Wjbbxyys,38,2015,jazz,132125,0.927,0.632,216363,0.155,0.96,11,0.235,-23.557,0,0.0389,123.611,4,0.397
7711,Emarosa,The game played right,0JRKSURw1ead8wTBGZHszo,35,2010,indie,10595,0.00496,0.29,244360,0.943,0,10,0.268,-3.137,0,0.183,164.95,4,0.27
67323,Whitechapel,Fall of the Hypocrites - Bonus Track,3Xsz02hlUjq2rNYOnoglzB,28,2014,metal,110521,0.000543,0.477,180320,0.98,0.000529,10,0.0359,-3.399,0,0.161,95.075,4,0.318
32749,The Lumineers,Big Parade,15Q6UkZSwelcujItCEaidK,54,2012,folk,53968,0.417,0.814,327733,0.634,0.00364,4,0.14,-13.051,1,0.0498,121.98,4,0.645
46655,St. Lucia,Call Me Up,1VfvKxsfVV3Cfule5pujmr,27,2013,dance,77575,0.385,0.554,313053,0.703,0.00467,9,0.0648,-7.43,1,0.0362,119.958,4,0.217
38677,Celldweller,The Seven Sisters,4T7HPDVAMSApzty1v5Ks12,25,2012,metal,63603,0.000958,0.533,224493,0.805,0.219,7,0.149,-5.386,1,0.0333,149.965,4,0.0714
138837,Ariana Grande,get well soon - live,5XkiYqfFAXsXG4V2mGZET8,55,2019,dance,219830,0.333,0.639,207000,0.625,0,7,0.398,-4.932,1,0.0509,100.015,4,0.482
27388,Slaughterhouse,Move On Feat. Iffy (Remix),3yzmQBFe8WODvAxAtbJDkK,30,2011,rap,45619,0.0664,0.485,489670,0.956,0,5,0.232,-3.886,0,0.38,84.135,4,0.584
106140,Shakira,When a Woman,6MFVCPU3QN3YqMjJz4mtFe,55,2017,dance,171657,0.118,0.661,198107,0.775,0.000102,0,0.233,-2.9,0,0.085,90.48,4,0.691
4711,Jay Sean,Where You Are,053ErGCGPpBtr5T9E32wDC,34,2010,dance,5664,0.0114,0.634,192173,0.833,0,0,0.138,-5.905,1,0.0709,87.981,4,0.367
141123,Joan Shelley,The Fading,69Wteo2DUJHEaRnOjL1yD6,33,2019,folk,222651,0.956,0.373,189853,0.247,1.00E-05,9,0.0858,-9.784,1,0.0335,90.674,5,0.404
100754,Kanye West,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,70,2016,rap,163263,0.62,0.592,320680,0.403,0,0,0.54,-8.768,0,0.414,105.169,4,0.391
91783,Coasts,Oceans,1IJtIK4InJREGkzonJeekr,41,2016,folk,149691,0.00184,0.518,223613,0.862,0,9,0.343,-4.599,1,0.0454,127.647,4,0.496
125160,Morningsiders,Thinking It Over,6mL58s8tTcYmqgb7rUtgfr,30,2018,folk,199076,0.256,0.783,211413,0.567,0,0,0.127,-5.85,1,0.0305,129.958,4,0.705
79720,HOMESHAKE,I Donâ€™t Wanna,36AvNQ9Df0yRd471f77MJo,38,2015,indie,130789,0.646,0.545,160942,0.441,0.00843,0,0.118,-9.984,0,0.0359,122.1,4,0.306
104092,Dylan Scott,Hooked,3DV49ruvI5Sl6iisPZAc2c,65,2017,country,169265,0.0362,0.597,149293,0.721,0,9,0.0832,-6.422,1,0.0356,132.054,4,0.437
115418,Huncho Jack,Go,4RgoqOBE34Q6zZj8K7RUAx,55,2017,pop,185168,0.324,0.756,156530,0.896,5.05E-05,5,0.309,-0.777,0,0.0424,135.058,4,0.575
87292,Amason,California Dreamin',41uHv2ZIT0YDUHoyNzvRQ1,51,2016,alternative,144357,0.764,0.772,188346,0.409,0.00323,9,0.101,-9.226,0,0.0299,109.978,4,0.338
150537,YNW Melly,Hold Up (Wait 1 Min),0hwRGzoOpW6CZPBbGcVzub,50,2019,rap,237099,0.19,0.886,231423,0.431,0,10,0.112,-10.408,0,0.431,139.882,4,0.472
91823,Canyon City,Olivia (Bonus Track),4WXIT2SsODNntoxR8EIw6d,46,2016,folk,149739,0.928,0.425,285144,0.229,0.000185,2,0.121,-12.11,1,0.0332,94.505,4,0.297
76924,Wild Child,Here Now,4FZnIFKjbjX5UOPDbbRtut,34,2015,folk,126409,0.983,0.58,251067,0.141,0.00141,5,0.105,-14.742,1,0.0373,84.404,4,0.361
162401,Mush,Existential Dread,4HJKKwJeg9uvpXNelkpnLq,11,2020,punk,256986,0.000341,0.667,172400,0.812,0.0528,2,0.12,-7.037,1,0.0338,111.486,4,0.766
161683,Pritam,"Shayad (From ""Love Aaj Kal"")",018eOid2aGaPdxon7T6GsC,72,2020,pop,255587,0.789,0.487,247941,0.456,1.79E-06,8,0.141,-7.144,1,0.0319,136.088,4,0.348
54971,Direct Hit!,Back to the Tower,6cOfiUbUHzcvvxUPSH10xB,21,2013,punk,91320,0.00214,0.343,177160,0.981,0,4,0.285,-3.948,1,0.0629,193.982,4,0.665
19491,Jonathan Wilson,Can We Really Party Today?,0bwxZEXUEfrv9fGVbcnarp,26,2011,folk,30607,0.226,0.388,401200,0.262,0.000802,7,0.135,-11.625,1,0.0325,126.019,4,0.154
32645,ATB,Could You Believe - Airplay Mix,4YMCjHZi1CT46VahbJ1aH6,20,2012,dance,53843,0.0241,0.676,209693,0.838,0.731,9,0.109,-5.142,1,0.0277,128.973,4,0.944
142625,Anson Seabra,Trying My Best,06qUEhhx6jKQmhj2qAkn4H,71,2019,indie,225186,0.95,0.561,222468,0.0587,0,5,0.0828,-17.819,1,0.0762,143.027,1,0.342
5497,Mountain Man,Mouthwings,1Jy6u0Rn2rJGFwEbM9PEiq,24,2010,folk,6732,0.886,0.355,140093,0.136,0,6,0.191,-13.556,0,0.0378,100.793,3,0.208
22194,Farhan Akhtar,Aisi Gehraiyaan Aisi Tanhaiyaan,2lzP5CLvqGvpz1zNJukSgD,42,2011,indie,35499,0.623,0.379,88979,0.143,0.00047,4,0.112,-14.9,0,0.029,146.244,4,0.0394
88733,Alexander King,Neighbors,5ylRV4ekOF7DDnlNAOGEft,36,2016,country,145945,0.043,0.724,278215,0.888,0,7,0.0768,-6.693,1,0.0673,121.968,4,0.838
68383,BTS,Embarrassed,6jJYbRYkvSuFwRtgTEpkb4,54,2014,pop,112547,0.181,0.551,241762,0.898,0,2,0.379,-3.019,1,0.286,84.774,4,0.552
111738,Anita Baker,Rhythm of Love,6sH3t5oJLVoiV4zSt9OCPt,33,2017,jazz,179675,0.207,0.609,346787,0.778,1.05E-05,4,0.336,-7.77,0,0.0639,93.7,4,0.529
8152,Harlem,Number One,72NxfUSIn1nuv4cZSKn18n,24,2010,indie,11642,0.00593,0.398,91387,0.946,1.83E-05,7,0.326,-4.998,1,0.0504,78.993,4,0.848
70495,Cypress Hill,Latin Thugs (feat. Tego CalderÃ³n),7iEHCU1oYlqg3PloCa9uXW,41,2014,rap,117018,0.0608,0.66,227173,0.839,2.44E-05,6,0.216,-5.13,0,0.304,92.974,4,0.711
63031,Greensky Bluegrass,Just Listening,5V7W8GSHoYuMWrakaElob0,23,2014,folk,103761,0.719,0.508,235667,0.57,0.011,0,0.182,-9.103,1,0.0785,98.119,4,0.134
90242,MÃ˜,Final Song - Diplo & Jauz Remix,0gahmokctHhYjyR3ZUGr7L,48,2016,dance,147716,0.208,0.687,190480,0.843,0.000917,9,0.0751,-2.974,1,0.0312,126.012,4,0.344
136430,The Raconteurs,Bored and Razed,3Irpfqo370st9qV2Q3OW5E,40,2019,alternative,217093,0.000439,0.32,215498,0.947,0.00945,2,0.113,-6.958,1,0.334,164.867,4,0.0753
102564,Smino,Glass Flows,06BLANboqUEnvBHJH0aViQ,49,2017,alternative,167611,0.63,0.487,188209,0.517,0,3,0.0955,-9.828,0,0.358,90.738,4,0.944
154157,Michael Peterson,"Drink, Swear, Steal & Lie",77ePKb7WOIA9dTSn2ORrFh,2,2020,country,243155,0.427,0.672,182307,0.697,0,11,0.131,-7.223,1,0.0251,103.358,4,0.757
120107,OSHUN,Burn,3G74znHq1U8CqX67NaWEKk,43,2018,alternative,193129,0.0872,0.581,201446,0.623,0,11,0.126,-5.998,0,0.261,129.049,4,0.282
85438,Kodak Black,Shit on Me,7DcWaEjsO3PTAODV2fKeSn,38,2015,rap,140459,0.123,0.628,222955,0.772,0,3,0.14,-4.887,1,0.109,140.175,4,0.436
139521,Flume,Let You Know - Robin Hannibal Rework,6ZkVGDZSgoGSvBA4LUzzaW,49,2019,dance,220705,0.0541,0.456,281003,0.84,0.000186,10,0.126,-5.607,0,0.0613,113.715,4,0.427
102751,Jason Isbell and the 400 Unit,Chaos and Clothes,02WpEtFKlhMaTGMr2LAFf2,47,2017,alternative,167804,0.784,0.56,214945,0.204,0,5,0.109,-15.395,1,0.0448,120.138,4,0.282
83492,gnash,Left Out,2DRNRBJr2L3kw9Lj0zTLC7,48,2015,pop,136644,0.0743,0.798,173453,0.382,4.53E-06,7,0.272,-11.972,1,0.333,84.017,4,0.0552
33506,Dr. Dog,Big Girl,2IvwcSn3BylYTXXqCEAsZM,25,2012,folk,54943,0.618,0.437,303027,0.93,4.25E-05,4,0.118,-2.541,1,0.0312,171.884,4,0.809
20788,Pearl Jam,Sonic Reducer - Live,4OxfERJKoCCUdGcicnMnYJ,23,2011,grunge,32911,0.000103,0.177,282053,0.975,1.11E-05,9,0.685,-6.648,1,0.204,179.568,4,0.189
162100,Glacier Veins,Feel Better Now,2OamaDqMFrfeYuXEoxWzxr,0,2020,punk,256562,0.000145,0.534,179724,0.871,0.232,4,0.38,-8.382,1,0.0422,137.978,4,0.613
24542,Emmure,4 Poisons 3 Words,66YXL5ah0oyDIYJHcYSU9A,30,2011,metal,38882,0.000117,0.29,176920,0.972,0.0114,11,0.581,-3.299,0,0.173,149.448,4,0.21
29767,Carrie Underwood,Do You Think About Me,3M7GJHfTmF6T99TcVL4HTo,42,2012,country,50068,0.627,0.569,216747,0.623,0,1,0.126,-5.167,1,0.03,77.983,4,0.441
153893,CiarÃ¡n Rosney,Born into Country,1iXhOI2nbdGQ9gWZIqmC31,6,2020,country,242849,0.135,0.581,163579,0.857,0,4,0.136,-2.567,1,0.0364,168.044,4,0.795
12530,Blonde Redhead,Love Or Prison,2Bf1KBhI3ldROVtV9eter6,25,2010,punk,19578,0.725,0.602,373053,0.64,0.664,4,0.109,-10.784,1,0.0266,105.308,4,0.421
150924,Hachioji P,GimmeÃ—Gimme feat. åˆéŸ³ãƒŸã‚¯ãƒ»é¡éŸ³ãƒªãƒ³,5XJh3VbvvnGYrkubcQwzys,49,2019,rock,238860,0.0251,0.708,220930,0.846,0.0104,1,0.0343,-5.443,1,0.244,105.058,4,0.835
40605,Swearin',Here to Hear,6IMKg1KyCkL45T95SEvrpd,16,2012,punk,67691,4.04E-05,0.271,162548,0.859,0.69,7,0.366,-8.48,1,0.049,177.412,4,0.724
10886,The Contortionist,Advent,5oFP8wx0K3OAbRDnOSnA47,19,2010,metal,15603,0.00109,0.259,197453,0.887,0.0277,8,0.217,-6.292,1,0.0933,154.072,3,0.334
74861,Alessia Cara,Scars To Your Beautiful,0prNGof3XqfTvNDxHonvdK,72,2015,dance,123745,0.0285,0.573,230227,0.739,0,0,0.111,-5.74,1,0.129,97.085,4,0.451
